,id_str,RA,DEC,merging_merger,file_loc
983,587739608620662942,11:07:36.11,+30:52:29.8,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/c3d1093d-285c-4157-8a0e-318a7bae9d53.png
984,587732579386130464,11:03:32.51,+08:00:56.6,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/d7149c1d-fb83-48a4-a901-7e048b12c4f6.png
985,587742615633199271,15:40:22.88,+16:45:13.0,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/38374792-ec5b-43ba-b81c-5766ac214f64.png
986,587735696440492157,11:24:33.18,+56:49:49.6,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/69251ca3-24ab-4b85-8f22-81bb452c158b.png
987,587742571614634129,11:49:42.08,+19:02:26.9,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/b5fa6b5e-6ea5-49ec-90e4-7c9d01a95a31.png
988,588023721784967295,15:09:50.29,+19:28:11.7,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/93cf7f45-8eb7-4562-bf63-5e8c7f529157.png
989,587725551752249530,13:26:26.85,+66:40:53.5,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/cdd8fa1b-dbbc-433b-8d7b-30d9ffa661b5.png
990,588017627223621797,11:09:18.66,+44:07:09.6,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/4c695405-11ce-4a99-8ee2-a44a7cb71102.png
991,588848901530517578,13:06:08.70,+01:06:11.5,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/26b3934d-d175-4ea0-9eaa-078313c17316.png
992,588009365863268418,09:27:31.53,+53:14:40.5,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/21902dff-ac0a-4001-b307-1de402b15654.png
993,587737825140605132,08:22:04.62,+52:45:55.9,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/2ddf6557-133d-487c-b9e2-325f0d810bc4.png
994,587741602026291337,11:20:09.30,+26:44:11.7,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/e3767b89-64f6-4c53-ab28-61c867353928.png
995,587741392109895883,09:40:10.78,+26:31:41.2,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/79ca97cf-2113-4fae-ad7a-b6c7b5224c0c.png
996,587728905564389735,08:02:24.10,+36:08:53.6,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/9747220e-ea88-4346-8419-029f7e038e50.png
997,588017723866218632,12:43:48.13,+06:14:30.1,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/bebc522c-74f2-4c71-aed9-5ce7f55b9676.png
998,587734863219130540,10:06:46.33,+08:36:23.5,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/2ba486b0-4964-4e1b-b0ac-5100b637913b.png
999,587732590646067380,13:24:23.56,+58:53:29.3,0,/mmfs1/home/users/oryan/Zoobot/data/cutouts/782aa98a-2cf4-4335-b0c0-577ae85a056e.png
